"STATION,""DATE"",""LATITUDE"",""LONGITUDE"",""ELEVATION"",""NAME"",""TEMP"",""TEMP_ATTRIBUTES"",""DEWP"",""DEWP_ATTRIBUTES"",""SLP"",""SLP_ATTRIBUTES"",""STP"",""STP_ATTRIBUTES"",""VISIB"",""VISIB_ATTRIBUTES"",""WDSP"",""WDSP_ATTRIBUTES"",""MXSPD"",""GUST"",""MAX"",""MAX_ATTRIBUTES"",""MIN"",""MIN_ATTRIBUTES"",""PRCP"",""PRCP_ATTRIBUTES"",""SNDP"",""FRSHTT"""
"72259003927,""2016-01-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  56.2"",""24"",""  38.7"",""24"",""1005.2"",""24"",""984.3"",""24"","" 10.0"",""24"","" 11.2"",""24"","" 18.1"",""999.9"",""  68.0"","" "",""  41.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  46.1"",""24"",""  32.2"",""24"",""1012.4"",""24"",""991.2"",""24"","" 10.0"",""24"",""  9.7"",""24"","" 20.0"","" 26.0"",""  64.0"","" "",""  37.9"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2016-01-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  39.5"",""24"",""  30.5"",""24"",""1020.4"",""24"",""998.5"",""24"",""  9.7"",""24"",""  6.8"",""24"","" 15.0"","" 15.9"",""  55.0"",""*"",""  30.0"",""*"","" 0.01"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  37.2"",""24"",""  24.0"",""24"",""1026.1"",""24"",""004.2"",""24"","" 10.0"",""24"",""  6.6"",""24"","" 18.1"","" 24.1"",""  46.9"",""*"",""  28.0"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.8"",""24"",""  36.2"",""24"",""1021.8"",""22"",""999.5"",""24"",""  9.9"",""24"",""  8.8"",""24"","" 22.9"","" 28.9"",""  66.0"","" "",""  28.2"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  42.4"",""24"",""  31.8"",""24"",""1020.7"",""22"",""999.1"",""24"","" 10.0"",""24"",""  9.0"",""24"","" 21.0"","" 26.0"",""  66.0"","" "",""  33.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  47.1"",""24"",""  39.8"",""24"",""1015.4"",""21"",""993.8"",""24"",""  7.8"",""24"","" 10.1"",""24"","" 22.9"","" 32.1"",""  52.0"","" "",""  33.1"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2016-01-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  40.4"",""24"",""  26.7"",""24"",""1024.0"",""21"",""001.7"",""24"","" 10.0"",""24"","" 19.0"",""24"","" 24.1"","" 33.0"",""  52.0"","" "",""  35.1"","" "","" 0.19"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  36.9"",""24"",""  26.5"",""24"",""1025.5"",""24"",""003.5"",""24"",""  9.5"",""24"",""  7.1"",""24"","" 14.0"",""999.9"",""  50.0"","" "",""  27.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.4"",""24"",""  32.1"",""24"",""1017.0"",""24"",""995.0"",""24"","" 10.0"",""24"","" 11.2"",""24"","" 22.0"","" 29.9"",""  63.0"","" "",""  27.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  59.6"",""24"",""  43.9"",""24"",""1010.9"",""24"",""989.7"",""24"","" 10.0"",""24"","" 12.8"",""24"","" 19.0"","" 25.1"",""  66.0"",""*"",""  55.9"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  46.8"",""24"",""  31.2"",""24"",""1022.0"",""24"",""000.6"",""24"","" 10.0"",""24"","" 10.9"",""24"","" 21.0"","" 28.0"",""  66.0"","" "",""  39.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  43.1"",""24"",""  26.0"",""24"",""1026.5"",""24"",""004.5"",""24"","" 10.0"",""24"",""  5.7"",""24"",""  8.9"",""999.9"",""  55.9"","" "",""  30.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  47.3"",""24"",""  24.6"",""24"",""1020.7"",""24"",""998.7"",""24"","" 10.0"",""24"",""  6.2"",""24"",""  9.9"",""999.9"",""  69.1"","" "",""  32.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  55.9"",""24"",""  31.3"",""24"",""1015.1"",""24"",""993.3"",""24"","" 10.0"",""24"","" 10.1"",""24"","" 25.1"","" 32.1"",""  77.0"","" "",""  33.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-30"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.2"",""24"",""  35.1"",""24"",""1008.0"",""24"",""986.8"",""24"","" 10.0"",""24"","" 13.2"",""24"","" 18.1"","" 22.9"",""  77.0"","" "",""  39.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-01-31"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  64.4"",""24"",""  46.5"",""24"",""1005.5"",""24"",""984.8"",""24"","" 10.0"",""24"","" 14.6"",""24"","" 20.0"","" 28.0"",""  75.9"","" "",""  46.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  54.6"",""24"",""  42.6"",""24"",""1008.3"",""23"",""987.0"",""24"","" 10.0"",""24"",""  7.6"",""24"","" 17.1"","" 26.0"",""  73.0"","" "",""  43.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.6"",""24"",""  36.2"",""24"",""1003.4"",""24"",""982.4"",""24"",""  9.9"",""24"","" 12.3"",""24"","" 22.0"","" 25.1"",""  73.0"","" "",""  43.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.7"",""24"",""  24.1"",""24"",""1017.8"",""24"",""996.7"",""24"","" 10.0"",""24"","" 14.5"",""24"","" 18.1"","" 24.1"",""  66.0"","" "",""  36.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  42.0"",""24"",""  21.5"",""24"",""1029.2"",""24"",""007.3"",""24"","" 10.0"",""24"",""  6.8"",""24"",""  9.9"",""999.9"",""  55.0"","" "",""  30.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.2"",""24"",""  23.2"",""24"",""1028.9"",""24"",""006.8"",""24"","" 10.0"",""24"",""  7.4"",""24"","" 14.0"","" 19.0"",""  59.0"","" "",""  31.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.8"",""24"",""  30.2"",""24"",""1025.6"",""24"",""004.0"",""24"","" 10.0"",""24"",""  8.1"",""24"","" 17.1"",""999.9"",""  59.0"","" "",""  35.1"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2016-02-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.6"",""24"",""  31.3"",""24"",""1023.8"",""24"",""001.7"",""24"",""  9.7"",""24"",""  7.3"",""24"","" 17.1"",""999.9"",""  64.9"","" "",""  32.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  49.9"",""24"",""  19.4"",""24"",""1024.7"",""24"",""003.0"",""24"","" 10.0"",""24"","" 15.1"",""24"","" 26.0"","" 35.0"",""  64.9"","" "",""  33.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  48.5"",""24"",""  13.5"",""24"",""1024.9"",""24"",""003.1"",""24"","" 10.0"",""24"","" 11.3"",""24"","" 18.1"","" 22.9"",""  63.0"","" "",""  37.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  50.4"",""24"",""  26.4"",""24"",""1025.0"",""24"",""002.9"",""24"","" 10.0"",""24"",""  8.9"",""24"","" 15.9"","" 22.0"",""  73.9"","" "",""  34.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  59.7"",""24"",""  31.2"",""24"",""1017.4"",""24"",""996.2"",""24"","" 10.0"",""24"",""  7.2"",""24"","" 14.0"",""999.9"",""  75.0"","" "",""  35.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  56.0"",""24"",""  35.3"",""24"",""1021.9"",""24"",""000.7"",""24"","" 10.0"",""24"",""  7.3"",""24"",""  9.9"",""999.9"",""  75.0"","" "",""  41.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  52.7"",""24"",""  33.7"",""24"",""1027.0"",""24"",""005.0"",""24"","" 10.0"",""24"",""  8.1"",""24"","" 14.0"","" 15.0"",""  71.1"","" "",""  36.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.3"",""24"",""  49.3"",""24"",""1014.8"",""23"",""993.3"",""24"","" 10.0"",""24"","" 12.5"",""24"","" 22.9"","" 32.1"",""  66.9"",""*"",""  57.9"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.0"",""24"",""  44.6"",""24"",""1010.4"",""24"",""989.5"",""24"",""  9.9"",""24"",""  8.2"",""24"","" 15.0"","" 18.1"",""  72.0"","" "",""  51.1"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2016-02-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  59.3"",""24"",""  30.5"",""24"",""1012.6"",""24"",""991.6"",""24"","" 10.0"",""24"",""  9.1"",""24"","" 15.9"","" 22.0"",""  73.0"","" "",""  44.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  55.8"",""24"",""  28.1"",""24"",""1021.1"",""24"",""999.7"",""24"","" 10.0"",""24"",""  7.2"",""24"","" 13.0"","" 15.9"",""  73.0"","" "",""  43.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  60.8"",""24"",""  40.6"",""24"",""1019.8"",""24"",""998.2"",""24"","" 10.0"",""24"","" 13.4"",""24"","" 26.0"","" 32.1"",""  75.0"","" "",""  44.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  68.6"",""24"",""  54.6"",""24"",""1016.3"",""22"",""995.1"",""24"","" 10.0"",""24"","" 16.9"",""24"","" 22.0"","" 33.0"",""  79.0"","" "",""  50.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  69.9"",""24"",""  59.4"",""24"",""1015.1"",""21"",""994.0"",""24"","" 10.0"",""24"","" 12.8"",""24"","" 19.0"","" 26.0"",""  79.0"","" "",""  61.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.2"",""24"",""  61.2"",""24"",""1014.1"",""24"",""993.2"",""24"",""  9.0"",""24"",""  9.2"",""24"","" 14.0"","" 18.1"",""  77.0"","" "",""  63.0"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2016-02-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.4"",""24"",""  48.3"",""24"",""1014.4"",""20"",""993.7"",""24"",""  9.0"",""24"",""  9.0"",""24"","" 15.9"",""999.9"",""  72.0"","" "",""  51.1"","" "","" 0.45"",""G"",""999.9"",""010010"""
"72259003927,""2016-02-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  50.9"",""24"",""  46.5"",""24"",""1006.0"",""18"",""985.0"",""24"",""  7.5"",""24"","" 13.5"",""24"","" 26.0"","" 33.0"",""  57.9"",""*"",""  42.8"",""*"","" 1.09"",""G"",""999.9"",""010000"""
"72259003927,""2016-02-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  48.2"",""24"",""  31.8"",""24"",""1016.8"",""24"",""995.1"",""24"","" 10.0"",""24"","" 18.1"",""24"","" 25.1"","" 39.0"",""  61.0"","" "",""  41.0"","" "","" 0.66"",""G"",""999.9"",""010000"""
"72259003927,""2016-02-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  51.1"",""24"",""  27.1"",""24"",""1023.7"",""24"",""002.1"",""24"","" 10.0"",""24"","" 10.4"",""24"","" 18.1"","" 21.0"",""  61.0"","" "",""  42.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  47.0"",""24"",""  25.1"",""24"",""1029.7"",""24"",""007.7"",""24"","" 10.0"",""24"",""  4.6"",""24"","" 15.0"",""999.9"",""  61.0"","" "",""  32.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  54.2"",""24"",""  34.8"",""24"",""1023.4"",""24"",""001.5"",""24"","" 10.0"",""24"",""  8.9"",""24"","" 17.1"","" 22.9"",""  72.0"","" "",""  34.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  62.5"",""24"",""  50.0"",""24"",""1015.2"",""24"",""993.9"",""24"","" 10.0"",""24"","" 13.7"",""24"","" 21.0"","" 28.0"",""  75.9"","" "",""  41.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-02-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.8"",""24"",""  53.6"",""24"",""1015.9"",""24"",""994.8"",""24"",""  8.9"",""24"",""  6.3"",""24"","" 18.1"","" 22.9"",""  77.0"","" "",""  50.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.0"",""24"",""  50.7"",""24"",""1013.8"",""23"",""992.8"",""24"","" 10.0"",""24"","" 14.0"",""24"","" 22.9"","" 34.0"",""  77.0"","" "",""  50.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  56.7"",""24"",""  31.4"",""24"",""1019.8"",""24"",""998.0"",""24"","" 10.0"",""24"",""  9.4"",""24"","" 22.0"","" 28.9"",""  71.1"","" "",""  44.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  66.4"",""24"",""  47.4"",""24"",""1011.9"",""23"",""990.7"",""24"","" 10.0"",""24"","" 16.3"",""24"","" 24.1"","" 31.1"",""  73.9"","" "",""  45.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.1"",""24"",""  34.5"",""24"",""1019.9"",""24"",""998.3"",""24"","" 10.0"",""24"",""  6.0"",""24"","" 15.9"",""999.9"",""  73.9"","" "",""  41.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.7"",""24"",""  40.2"",""24"",""1019.2"",""24"",""997.9"",""24"","" 10.0"",""24"",""  4.5"",""24"",""  8.9"",""999.9"",""  78.1"","" "",""  42.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  63.2"",""24"",""  48.6"",""24"",""1018.1"",""24"",""996.9"",""24"","" 10.0"",""24"","" 11.9"",""24"","" 21.0"","" 27.0"",""  78.1"","" "",""  48.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.0"",""24"",""  56.6"",""24"",""1009.8"",""24"",""988.8"",""24"",""  9.3"",""24"","" 16.3"",""24"","" 22.9"","" 33.0"",""  73.0"","" "",""  55.9"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2016-03-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  65.3"",""24"",""  58.8"",""24"",""1006.4"",""16"",""985.6"",""24"",""  8.1"",""24"","" 12.8"",""24"","" 35.0"","" 44.1"",""  71.1"",""*"",""  53.6"",""*"","" 0.04"",""G"",""999.9"",""110010"""
"72259003927,""2016-03-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.6"",""24"",""  57.1"",""24"",""1008.4"",""20"",""987.4"",""24"",""  9.5"",""24"",""  9.1"",""24"","" 18.1"","" 22.0"",""  70.0"","" "",""  55.9"","" "","" 1.30"",""G"",""999.9"",""010010"""
"72259003927,""2016-03-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  60.0"",""24"",""  56.7"",""24"",""1012.3"",""17"",""991.1"",""24"",""  5.7"",""24"","" 11.0"",""24"","" 18.1"","" 24.1"",""  63.0"","" "",""  57.9"","" "","" 0.41"",""G"",""999.9"",""010000"""
"72259003927,""2016-03-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  60.1"",""24"",""  56.5"",""24"",""1015.5"",""18"",""994.2"",""24"",""  7.6"",""24"","" 11.0"",""24"","" 15.0"","" 18.1"",""  63.0"","" "",""  59.0"","" "","" 0.16"",""G"",""999.9"",""010000"""
"72259003927,""2016-03-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  62.6"",""24"",""  57.6"",""24"",""1012.4"",""15"",""992.1"",""24"",""  7.8"",""24"",""  6.6"",""24"","" 12.0"",""999.9"",""  72.0"","" "",""  59.0"","" "","" 0.18"",""G"",""999.9"",""010000"""
"72259003927,""2016-03-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  65.3"",""24"",""  50.3"",""24"",""1005.6"",""24"",""984.6"",""24"","" 10.0"",""24"","" 11.9"",""24"","" 21.0"","" 28.9"",""  80.1"","" "",""  55.9"","" "","" 0.10"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.7"",""24"",""  47.9"",""24"",""1006.4"",""24"",""985.3"",""24"","" 10.0"",""24"",""  9.7"",""24"","" 19.0"","" 27.0"",""  89.1"","" "",""  51.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  71.1"",""24"",""  44.5"",""24"",""1004.3"",""24"",""983.8"",""24"","" 10.0"",""24"","" 11.7"",""24"","" 21.0"","" 25.1"",""  89.1"","" "",""  52.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  64.8"",""24"",""  36.3"",""24"",""1014.3"",""24"",""993.2"",""24"","" 10.0"",""24"",""  7.6"",""24"","" 17.1"",""999.9"",""  82.9"","" "",""  50.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  63.6"",""24"",""  40.0"",""24"",""1012.5"",""21"",""991.5"",""24"","" 10.0"",""24"",""  7.1"",""24"","" 15.0"","" 21.0"",""  77.0"","" "",""  50.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2016-03-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.2"",""24"",""  52.5"",""24"",""1010.5"",""18"",""989.5"",""24"",""  9.5"",""24"",""  7.9"",""24"","" 20.0"","" 24.1"",""  66.9"",""*"",""  55.4"",""*"","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2016-03-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  51.3"",""24"",""  32.4"",""24"",""1021.0"",""24"",""999.6"",""24"","" 10.0"",""24"","" 16.3"",""24"","" 21.0"","" 29.9"",""  66.9"","" "",""  42.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  48.8"",""24"",""  23.7"",""24"",""1028.0"",""24"",""006.3"",""24"","" 10.0"",""24"","" 12.2"",""24"","" 20.0"","" 26.0"",""  60.1"","" "",""  39.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  49.5"",""24"",""  27.9"",""24"",""1027.6"",""24"",""005.5"",""24"","" 10.0"",""24"",""  8.1"",""24"","" 18.1"","" 22.9"",""  66.0"","" "",""  34.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  59.9"",""24"",""  39.6"",""24"",""1016.3"",""24"",""994.6"",""24"","" 10.0"",""24"","" 19.0"",""24"","" 29.9"","" 38.1"",""  75.9"",""*"",""  50.0"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  71.3"",""24"",""  56.7"",""24"",""1006.0"",""23"",""985.2"",""24"","" 10.0"",""24"","" 21.5"",""24"","" 26.0"","" 35.0"",""  81.0"",""*"",""  64.9"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  58.7"",""24"",""  38.0"",""24"",""1011.9"",""24"",""990.6"",""24"","" 10.0"",""24"","" 18.3"",""24"","" 25.1"","" 33.0"",""  82.0"","" "",""  46.0"","" "","" 0.42"",""G"",""999.9"",""010010"""
"72259003927,""2016-03-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  54.9"",""24"",""  33.9"",""24"",""1014.4"",""24"",""992.8"",""24"","" 10.0"",""24"",""  5.8"",""24"","" 14.0"",""999.9"",""  69.1"","" "",""  41.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  60.8"",""24"",""  44.5"",""24"",""1010.9"",""24"",""989.7"",""24"","" 10.0"",""24"",""  9.0"",""24"","" 14.0"","" 18.1"",""  75.9"","" "",""  41.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  60.3"",""24"",""  46.8"",""24"",""1015.5"",""24"",""994.6"",""24"",""  9.9"",""24"","" 12.0"",""24"","" 22.0"","" 26.0"",""  75.9"","" "",""  48.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  55.7"",""24"",""  38.1"",""24"",""1020.3"",""24"",""998.6"",""24"","" 10.0"",""24"",""  4.8"",""24"","" 12.0"",""999.9"",""  70.0"","" "",""  43.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2016-03-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.3"",""24"",""  46.5"",""24"",""1014.4"",""24"",""993.2"",""24"","" 10.0"",""24"",""  9.4"",""24"","" 17.1"","" 24.1"",""  75.0"","" "",""  44.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
